======================================================================
  MEV INSURANCE — ECONOMIC REPORT
  2026-05-12 11:44:28
======================================================================

──────────────────────────────────────────────────────────────────────
  EVOLUZIONE POOL (ogni 2 min)
──────────────────────────────────────────────────────────────────────
       Ora         MEVI Pool        ETH Pool
  04:53:34    62.60 USDC →   51.5895 MEVI  | premio: 0.1941  | att: NO
  04:54:13    86.52 USDC →   66.6624 MEVI  | premio: 0.2682  | att: SI  perdita: 2.4038  rimborso: 2.4138 MEVI
  04:54:42    54.65 USDC →   39.5623 MEVI  | premio: 0.1694  | att: NO
  04:55:08    96.04 USDC →   72.3731 MEVI  | premio: 0.2977  | att: NO
  04:55:48    71.08 USDC →   54.3308 MEVI  | premio: 0.2203  | att: SI  perdita: 1.9511  rimborso: 1.9611 MEVI
  04:56:32    91.83 USDC →   63.7553 MEVI  | premio: 0.2847  | att: SI  perdita: 2.1793  rimborso: 2.1893 MEVI
  04:57:01    70.05 USDC →   62.8646 MEVI  | premio: 0.2172  | att: NO
  04:57:29    51.37 USDC →   47.4662 MEVI  | premio: 0.1592  | att: NO
  04:57:57    58.02 USDC →   57.3545 MEVI  | premio: 0.1799  | att: NO
  04:58:20    83.43 USDC →   59.6716 MEVI  | premio: 0.2670  | att: NO
  04:58:48    71.15 USDC →   53.9614 MEVI  | premio: 0.2277  | att: NO
  04:59:27    73.69 USDC →   53.8597 MEVI  | premio: 0.2284  | att: SI  perdita: 1.8902  rimborso: 1.9002 MEVI
  05:00:02    52.63 USDC →   38.0947 MEVI  | premio: 0.1632  | att: SI  perdita: 1.3303  rimborso: 1.3403 MEVI
  05:00:31    79.17 USDC →   73.7477 MEVI  | premio: 0.2533  | att: NO
  05:00:59    89.03 USDC →   84.4471 MEVI  | premio: 0.2849  | att: NO
  05:01:27    64.87 USDC →   46.9501 MEVI  | premio: 0.2076  | att: NO
  05:01:56    53.98 USDC →   38.6538 MEVI  | premio: 0.1727  | att: NO
  05:02:24    64.52 USDC →   49.0647 MEVI  | premio: 0.2065  | att: NO
  05:02:54    61.24 USDC →   49.0672 MEVI  | premio: 0.1960  | att: NO
  05:03:19    91.86 USDC →   68.3075 MEVI  | premio: 0.2940  | att: NO
  05:03:48    62.92 USDC →   49.7321 MEVI  | premio: 0.2013  | att: NO
  05:04:12    96.29 USDC →   78.1142 MEVI  | premio: 0.3081  | att: NO
  05:04:40    71.74 USDC →   61.6764 MEVI  | premio: 0.2296  | att: NO
  05:05:09    80.11 USDC →   78.8467 MEVI  | premio: 0.2564  | att: NO
  05:05:38    89.25 USDC →   84.4198 MEVI  | premio: 0.2856  | att: NO
  05:06:07    50.87 USDC →   48.4118 MEVI  | premio: 0.1628  | att: NO
  05:06:31    64.48 USDC →   46.0802 MEVI  | premio: 0.2063  | att: NO
  05:06:55    55.08 USDC →   46.2615 MEVI  | premio: 0.1763  | att: NO
  05:07:24    56.74 USDC →   47.2870 MEVI  | premio: 0.1816  | att: NO
  05:07:52    92.31 USDC →   77.2012 MEVI  | premio: 0.2954  | att: NO
  05:08:20    70.54 USDC →   61.7981 MEVI  | premio: 0.2257  | att: NO
  05:08:47    79.92 USDC →   70.9651 MEVI  | premio: 0.2557  | att: NO
  05:09:22    59.32 USDC →   58.6245 MEVI  | premio: 0.1898  | att: SI  perdita: 2.2635  rimborso: NO | motivo: PATTERN INVALIDO (>=70% oracle)
  05:09:50    60.56 USDC →   59.8353 MEVI  | premio: 0.1938  | att: NO
  05:10:15    69.90 USDC →   68.9363 MEVI  | premio: 0.2237  | att: NO
  05:10:44    99.50 USDC →   76.2830 MEVI  | premio: 0.3184  | att: NO
  05:11:12    76.72 USDC →   60.5500 MEVI  | premio: 0.2455  | att: NO
  05:11:41    82.23 USDC →   61.9792 MEVI  | premio: 0.2631  | att: NO
  05:12:19    90.16 USDC →   69.6327 MEVI  | premio: 0.2885  | att: SI  perdita: 2.5139  rimborso: 2.5239 MEVI
  05:12:48    55.15 USDC →   54.5483 MEVI  | premio: 0.1765  | att: NO
  05:13:16    77.99 USDC →   56.9133 MEVI  | premio: 0.2496  | att: NO
  05:13:44    58.76 USDC →   44.7311 MEVI  | premio: 0.1880  | att: NO
  05:14:13    79.05 USDC →   61.8559 MEVI  | premio: 0.2530  | att: NO
  05:14:41    70.48 USDC →   55.2899 MEVI  | premio: 0.2255  | att: NO
  05:15:05    60.68 USDC →   50.1733 MEVI  | premio: 0.1942  | att: NO
  05:15:33    51.51 USDC →   45.0684 MEVI  | premio: 0.1648  | att: NO
  05:19:16    68.25 USDC →   58.5146 MEVI  | premio: 0.2184  | att: SI  perdita: 2.2290  rimborso: 2.2390 MEVI
  05:19:44    71.18 USDC →   43.8187 MEVI  | premio: 0.2278  | att: NO
  05:20:13    92.96 USDC →   72.2909 MEVI  | premio: 0.2975  | att: NO
  05:20:51    72.43 USDC →   54.6471 MEVI  | premio: 0.2318  | att: SI  perdita: 1.9494  rimborso: 1.9594 MEVI
  05:21:20    55.27 USDC →   40.3411 MEVI  | premio: 0.1769  | att: NO
  05:21:49    84.25 USDC →   61.3156 MEVI  | premio: 0.2696  | att: NO
  05:22:17    67.50 USDC →   58.8540 MEVI  | premio: 0.2160  | att: NO
  05:22:46    56.21 USDC →   47.0217 MEVI  | premio: 0.1799  | att: NO
  05:23:14    98.52 USDC →   84.3187 MEVI  | premio: 0.3153  | att: NO
  05:23:43    74.64 USDC →   64.8362 MEVI  | premio: 0.2388  | att: NO
  05:24:11    64.30 USDC →   55.2530 MEVI  | premio: 0.2058  | att: NO
  05:24:39    94.96 USDC →   88.2323 MEVI  | premio: 0.3039  | att: NO
  05:25:08    72.10 USDC →   69.4526 MEVI  | premio: 0.2307  | att: NO
  05:25:36    92.05 USDC →   84.1697 MEVI  | premio: 0.2946  | att: NO
  05:26:05    99.20 USDC →   97.2702 MEVI  | premio: 0.3174  | att: NO
  05:26:41    50.16 USDC →   47.7427 MEVI  | premio: 0.1605  | att: SI  perdita: 1.9191  rimborso: 1.9291 MEVI
  05:27:10    88.42 USDC →   76.2566 MEVI  | premio: 0.2829  | att: NO
  05:27:38    69.08 USDC →   61.9808 MEVI  | premio: 0.2211  | att: NO
  05:28:07    57.67 USDC →   55.3756 MEVI  | premio: 0.1845  | att: NO
  05:28:34    53.79 USDC →   53.2175 MEVI  | premio: 0.1721  | att: NO
  05:29:03    64.58 USDC →   46.6845 MEVI  | premio: 0.2067  | att: NO
  05:29:41    67.82 USDC →   49.4746 MEVI  | premio: 0.2170  | att: SI  perdita: 1.7346  rimborso: 1.7446 MEVI
  05:30:10    71.56 USDC →   70.5503 MEVI  | premio: 0.2290  | att: NO
  05:30:38    80.12 USDC →   76.6817 MEVI  | premio: 0.2564  | att: NO
  05:31:07    95.73 USDC →   68.3560 MEVI  | premio: 0.3063  | att: NO
  05:31:34    63.43 USDC →   35.4828 MEVI  | premio: 0.2030  | att: NO
  05:32:04    55.42 USDC →   39.7494 MEVI  | premio: 0.1773  | att: NO
  05:32:31    69.54 USDC →   49.9829 MEVI  | premio: 0.2225  | att: NO
  05:33:12    80.75 USDC →   58.8400 MEVI  | premio: 0.2584  | att: SI  perdita: 2.0618  rimborso: 2.0718 MEVI
  05:33:40    91.12 USDC →   83.8378 MEVI  | premio: 0.2916  | att: NO
  05:34:08    83.42 USDC →   59.3259 MEVI  | premio: 0.2669  | att: NO
  05:34:35    90.74 USDC →   65.2199 MEVI  | premio: 0.2904  | att: NO
  05:35:04    66.76 USDC →   54.8040 MEVI  | premio: 0.2136  | att: NO
  05:35:27    97.18 USDC →   89.1905 MEVI  | premio: 0.3110  | att: NO
  05:35:55    59.25 USDC →   56.8271 MEVI  | premio: 0.1896  | att: NO
  05:36:23    86.31 USDC →   67.9072 MEVI  | premio: 0.2762  | att: NO
  05:36:52    55.44 USDC →   47.2679 MEVI  | premio: 0.1774  | att: NO
  05:37:20    55.11 USDC →   54.5092 MEVI  | premio: 0.1764  | att: NO
  05:37:47    73.54 USDC →   72.4741 MEVI  | premio: 0.2353  | att: NO
  05:38:14    81.39 USDC →   54.0679 MEVI  | premio: 0.2604  | att: NO
  05:38:44    54.53 USDC →   42.2596 MEVI  | premio: 0.1799  | att: NO
  05:39:13    77.17 USDC →   61.4691 MEVI  | premio: 0.2547  | att: NO
  05:39:41    63.10 USDC →   48.0614 MEVI  | premio: 0.2082  | att: NO
  05:40:10    81.09 USDC →   72.3114 MEVI  | premio: 0.2676  | att: NO
  05:40:38    68.14 USDC →   40.4779 MEVI  | premio: 0.2249  | att: NO
  05:41:07    89.81 USDC →   69.7343 MEVI  | premio: 0.2964  | att: NO
  05:41:30    92.63 USDC →   79.3757 MEVI  | premio: 0.3057  | att: NO
  05:41:58    74.12 USDC →   60.4585 MEVI  | premio: 0.2446  | att: NO
  05:42:26    66.06 USDC →   60.0013 MEVI  | premio: 0.2180  | att: NO
  05:42:54    74.65 USDC →   67.3710 MEVI  | premio: 0.2463  | att: NO
  05:43:22    99.86 USDC →   95.7019 MEVI  | premio: 0.3295  | att: NO
  05:43:51    71.58 USDC →   49.8206 MEVI  | premio: 0.2362  | att: NO
  05:44:20    62.34 USDC →   45.4217 MEVI  | premio: 0.2057  | att: NO
  05:44:59    81.00 USDC →   40.3720 MEVI  | premio: 0.2592  | att: SI  perdita: 1.1647  rimborso: 1.1747 MEVI
  05:45:28    82.58 USDC →   73.7777 MEVI  | premio: 0.2643  | att: NO
  05:45:57    81.95 USDC →   77.6898 MEVI  | premio: 0.2622  | att: NO
  05:46:35    99.16 USDC →   66.1390 MEVI  | premio: 0.3173  | att: SI  perdita: 2.2148  rimborso: 2.2248 MEVI
  05:47:04    60.12 USDC →   56.2569 MEVI  | premio: 0.1924  | att: NO
  05:47:41    85.15 USDC →   76.9775 MEVI  | premio: 0.2725  | att: SI  perdita: 3.0134  rimborso: 3.0234 MEVI
  05:48:10    70.85 USDC →   66.4374 MEVI  | premio: 0.2267  | att: NO
  05:48:38    66.15 USDC →   59.1563 MEVI  | premio: 0.2117  | att: NO
  05:49:07    62.75 USDC →   57.3082 MEVI  | premio: 0.2008  | att: NO
  05:49:34    81.73 USDC →   80.4155 MEVI  | premio: 0.2615  | att: NO
  05:50:02    80.59 USDC →   76.1655 MEVI  | premio: 0.2579  | att: NO
  05:50:28    91.31 USDC →   61.9739 MEVI  | premio: 0.2922  | att: NO
  05:51:07    94.90 USDC →   71.0508 MEVI  | premio: 0.3037  | att: SI  perdita: 2.5246  rimborso: 2.5346 MEVI
  05:51:36    56.06 USDC →   51.7710 MEVI  | premio: 0.1794  | att: NO
  05:52:05    98.75 USDC →   96.8375 MEVI  | premio: 0.3160  | att: NO
  05:52:33    70.52 USDC →   48.9583 MEVI  | premio: 0.2257  | att: NO
  05:53:02    88.26 USDC →   60.9990 MEVI  | premio: 0.2824  | att: NO
  05:53:30    78.62 USDC →   59.0296 MEVI  | premio: 0.2516  | att: NO
  05:53:59    66.85 USDC →   51.3031 MEVI  | premio: 0.2139  | att: NO
  05:54:38    87.07 USDC →   61.7310 MEVI  | premio: 0.2786  | att: SI  perdita: 2.1329  rimborso: 2.1429 MEVI
  05:55:06    55.39 USDC →   39.9394 MEVI  | premio: 0.1772  | att: NO
  05:55:35    66.67 USDC →   49.0578 MEVI  | premio: 0.2133  | att: NO
  05:56:03    82.54 USDC →   62.6675 MEVI  | premio: 0.2641  | att: NO
  05:56:32    50.72 USDC →   38.4742 MEVI  | premio: 0.1623  | att: NO
  05:57:01    63.10 USDC →   50.1653 MEVI  | premio: 0.2019  | att: NO
  05:57:29    97.29 USDC →   77.5527 MEVI  | premio: 0.3113  | att: NO
  05:57:59    81.36 USDC →   67.1102 MEVI  | premio: 0.2604  | att: NO
  05:58:28    70.07 USDC →   60.7802 MEVI  | premio: 0.2242  | att: NO
  05:58:51    86.18 USDC →   74.5423 MEVI  | premio: 0.2758  | att: NO
  05:59:19    66.12 USDC →   65.2570 MEVI  | premio: 0.2116  | att: NO
  05:59:58    65.21 USDC →   61.8865 MEVI  | premio: 0.2087  | att: SI  perdita: 2.4840  rimborso: 2.4940 MEVI
  06:00:27    93.52 USDC →   81.3908 MEVI  | premio: 0.2993  | att: NO
  06:00:55    75.00 USDC →   66.0833 MEVI  | premio: 0.2400  | att: NO
  06:01:24    66.25 USDC →   57.9122 MEVI  | premio: 0.2120  | att: NO
  06:01:53    63.91 USDC →   59.1305 MEVI  | premio: 0.2045  | att: NO
  06:02:21    82.91 USDC →   81.5576 MEVI  | premio: 0.2653  | att: NO
  06:02:50    51.54 USDC →   33.0778 MEVI  | premio: 0.1649  | att: NO
  06:03:18    93.00 USDC →   68.5131 MEVI  | premio: 0.2976  | att: NO
  06:03:47    95.35 USDC →   67.2514 MEVI  | premio: 0.3051  | att: NO
  06:04:17    72.47 USDC →   52.7808 MEVI  | premio: 0.2319  | att: NO
  06:04:46    80.08 USDC →   57.6136 MEVI  | premio: 0.2563  | att: NO
  06:05:14    80.91 USDC →   60.0594 MEVI  | premio: 0.2589  | att: NO
  06:05:38    51.83 USDC →   45.3184 MEVI  | premio: 0.1659  | att: NO
  06:06:07    90.12 USDC →   80.8637 MEVI  | premio: 0.2884  | att: NO
  06:06:30    86.96 USDC →   81.0691 MEVI  | premio: 0.2783  | att: NO
  06:06:59    97.44 USDC →   95.5774 MEVI  | premio: 0.3118  | att: NO
  06:07:28    54.95 USDC →   51.2861 MEVI  | premio: 0.1758  | att: NO
  06:07:57    86.33 USDC →   55.4121 MEVI  | premio: 0.2763  | att: NO
  06:08:25    89.61 USDC →   63.2219 MEVI  | premio: 0.2868  | att: NO
  06:09:04    61.14 USDC →   45.4389 MEVI  | premio: 0.1956  | att: SI  perdita: 1.6084  rimborso: 1.6184 MEVI
  06:09:32    50.53 USDC →   34.5064 MEVI  | premio: 0.1617  | att: NO
  06:10:01    57.24 USDC →   36.6186 MEVI  | premio: 0.1832  | att: NO
  06:10:29    90.41 USDC →   64.2802 MEVI  | premio: 0.2893  | att: NO
  06:10:59    83.59 USDC →   60.1368 MEVI  | premio: 0.2675  | att: NO
  06:11:28    85.68 USDC →   57.1293 MEVI  | premio: 0.2742  | att: NO
  06:11:56    92.62 USDC →   66.2154 MEVI  | premio: 0.2964  | att: NO
  06:12:25    67.09 USDC →   55.3345 MEVI  | premio: 0.2147  | att: NO
  06:12:53    95.91 USDC →   84.1937 MEVI  | premio: 0.3069  | att: NO
  06:13:32    74.22 USDC →   64.2553 MEVI  | premio: 0.2375  | att: SI  perdita: 5.1686  rimborso: 5.1786 MEVI
  06:14:01    92.33 USDC →   63.5546 MEVI  | premio: 0.2955  | att: NO
  06:18:39    56.08 USDC →   41.1018 MEVI  | premio: 0.1795  | att: SI  perdita: 2.2136  rimborso: NO | motivo: CAPTCHA: timeout verdetto oracle
  06:19:07    84.13 USDC →   63.8754 MEVI  | premio: 0.2692  | att: NO
  06:19:36    71.68 USDC →   55.6774 MEVI  | premio: 0.2294  | att: NO
  06:20:05    77.12 USDC →   66.3150 MEVI  | premio: 0.2468  | att: NO
  06:20:28    77.21 USDC →   71.4245 MEVI  | premio: 0.2471  | att: NO
  06:20:58    90.97 USDC →   82.1450 MEVI  | premio: 0.2911  | att: NO
  06:21:26    77.63 USDC →   73.1817 MEVI  | premio: 0.2484  | att: NO
  06:21:55    80.90 USDC →   75.3674 MEVI  | premio: 0.2589  | att: NO
  06:22:33    72.52 USDC →   46.4857 MEVI  | premio: 0.2321  | att: SI  perdita: 1.5253  rimborso: 1.5353 MEVI
  06:23:02    61.85 USDC →   59.8099 MEVI  | premio: 0.1979  | att: NO
  06:23:31    53.18 USDC →   52.6203 MEVI  | premio: 0.1702  | att: NO
  06:23:59    59.94 USDC →   59.2300 MEVI  | premio: 0.1918  | att: NO
  06:24:28    85.10 USDC →   79.3680 MEVI  | premio: 0.2723  | att: NO
  06:25:07    92.71 USDC →   57.2629 MEVI  | premio: 0.2967  | att: SI  perdita: 1.8435  rimborso: 1.8535 MEVI
  06:25:34    63.13 USDC →   55.9579 MEVI  | premio: 0.2020  | att: NO
  06:26:03    70.96 USDC →   67.6620 MEVI  | premio: 0.2271  | att: NO
  06:26:31    55.88 USDC →   55.2624 MEVI  | premio: 0.1788  | att: NO
  06:27:00    55.90 USDC →   39.4592 MEVI  | premio: 0.1789  | att: NO
  06:27:28    83.04 USDC →   56.3705 MEVI  | premio: 0.2657  | att: NO
  06:27:58    86.72 USDC →   63.5046 MEVI  | premio: 0.2775  | att: NO
  06:28:27    85.96 USDC →   46.6554 MEVI  | premio: 0.2751  | att: NO
  06:28:55    83.88 USDC →   34.6108 MEVI  | premio: 0.2684  | att: NO
  06:29:24    94.02 USDC →   30.1523 MEVI  | premio: 0.3009  | att: NO
  06:29:48    90.44 USDC →   23.9766 MEVI  | premio: 0.2894  | att: NO
  06:30:16    85.29 USDC →   19.5149 MEVI  | premio: 0.2729  | att: NO
  06:30:45    57.35 USDC →   11.0088 MEVI  | premio: 0.1835  | att: NO
  06:31:13    96.23 USDC →   15.7084 MEVI  | premio: 0.3079  | att: NO
  06:31:42    99.23 USDC →   13.5375 MEVI  | premio: 0.3175  | att: NO
  06:32:11    98.69 USDC →   11.5477 MEVI  | premio: 0.3158  | att: NO
  06:32:37    58.09 USDC →    5.9594 MEVI  | premio: 0.1801  | att: NO
  06:33:03    50.31 USDC →    4.5965 MEVI  | premio: 0.1610  | att: NO
  06:33:33    84.65 USDC →    6.8875 MEVI  | premio: 0.2624  | att: NO
  06:34:01    96.30 USDC →    6.9900 MEVI  | premio: 0.2985  | att: NO
  06:34:41    62.98 USDC →    4.0269 MEVI  | premio: 0.1952  | att: SI  perdita: 0.0410  rimborso: 0.0510 MEVI
  06:35:09    62.03 USDC →    3.5168 MEVI  | premio: 0.1923  | att: NO
  06:35:34    52.76 USDC →    2.7430 MEVI  | premio: 0.1636  | att: NO
  06:36:03    70.64 USDC →    3.3872 MEVI  | premio: 0.2190  | att: NO
  06:36:32    94.71 USDC →    4.1758 MEVI  | premio: 0.2936  | att: NO
  06:37:01    50.44 USDC →    2.0279 MEVI  | premio: 0.1564  | att: NO
  06:37:29    59.31 USDC →    2.2163 MEVI  | premio: 0.1839  | att: NO
  06:37:53    72.01 USDC →    2.5186 MEVI  | premio: 0.2232  | att: NO
  06:38:32    50.14 USDC →    1.6262 MEVI  | premio: 0.1554  | att: SI  perdita: 0.0118  rimborso: 0.0218 MEVI
  06:39:11    83.84 USDC →    2.4636 MEVI  | premio: 0.2599  | att: SI  perdita: 0.0322  rimborso: 0.0422 MEVI
  06:39:38    88.24 USDC →    2.4001 MEVI  | premio: 0.2735  | att: NO
  06:40:06    76.30 USDC →    1.9520 MEVI  | premio: 0.2365  | att: NO
  06:40:35    63.72 USDC →    1.5303 MEVI  | premio: 0.1975  | att: NO
  06:41:04    60.30 USDC →    1.3704 MEVI  | premio: 0.1869  | att: NO
  06:41:32    72.73 USDC →    1.5506 MEVI  | premio: 0.2255  | att: NO
  06:42:01    70.55 USDC →    1.4046 MEVI  | premio: 0.2187  | att: NO
  06:42:29    92.23 USDC →    1.7334 MEVI  | premio: 0.2767  | att: NO
  06:42:58    81.21 USDC →    1.4364 MEVI  | premio: 0.2436  | att: NO
  06:43:27    89.15 USDC →    1.5058 MEVI  | premio: 0.2675  | att: NO
  06:43:55    78.12 USDC →    1.2538 MEVI  | premio: 0.2344  | att: NO
  06:44:24    82.24 USDC →    1.2458 MEVI  | premio: 0.2467  | att: NO
  06:44:53    95.01 USDC →    1.3807 MEVI  | premio: 0.2850  | att: NO
  06:45:21    70.58 USDC →    0.9800 MEVI  | premio: 0.2117  | att: NO
  06:45:50    79.21 USDC →    1.0357 MEVI  | premio: 0.2376  | att: NO
  06:46:18    98.57 USDC →    1.2281 MEVI  | premio: 0.2957  | att: NO
  06:46:48    77.58 USDC →    0.9237 MEVI  | premio: 0.2327  | att: NO
  06:47:27    66.48 USDC →    0.7574 MEVI  | premio: 0.1994  | att: SI  perdita: 0.0032  rimborso: 0.0132 MEVI
  06:47:56    87.24 USDC →    0.9497 MEVI  | premio: 0.2617  | att: NO
  06:48:24    97.41 USDC →    1.0060 MEVI  | premio: 0.2922  | att: NO
  06:48:53    89.59 USDC →    0.8871 MEVI  | premio: 0.2688  | att: NO
  06:49:21    56.89 USDC →   43.4958 MEVI  | premio: 0.1707  | att: NO
  06:49:50    97.31 USDC →   82.5688 MEVI  | premio: 0.2919  | att: NO
  06:50:18    88.66 USDC →   81.9487 MEVI  | premio: 0.2660  | att: NO
  06:50:47    50.41 USDC →   47.0851 MEVI  | premio: 0.1512  | att: NO
  06:51:16    90.65 USDC →   84.8207 MEVI  | premio: 0.2720  | att: NO
  06:51:44    80.38 USDC →   72.8513 MEVI  | premio: 0.2411  | att: NO
  06:52:13    81.63 USDC →   76.3023 MEVI  | premio: 0.2449  | att: NO
  06:52:38    69.36 USDC →   44.6585 MEVI  | premio: 0.2081  | att: NO
  06:53:07    89.85 USDC →   63.9083 MEVI  | premio: 0.2696  | att: NO
  06:53:43    93.98 USDC →   68.1285 MEVI  | premio: 0.2819  | att: SI  perdita: 2.3810  rimborso: 2.3910 MEVI
  06:54:11    62.36 USDC →   44.5062 MEVI  | premio: 0.1871  | att: NO
  06:54:40    89.26 USDC →   61.1901 MEVI  | premio: 0.2678  | att: NO
  06:55:08    84.17 USDC →   62.5373 MEVI  | premio: 0.2525  | att: NO
  06:55:35    59.15 USDC →   43.3340 MEVI  | premio: 0.1774  | att: NO
  06:56:03    62.74 USDC →   50.0238 MEVI  | premio: 0.1882  | att: NO
  06:56:32    77.47 USDC →   60.7084 MEVI  | premio: 0.2324  | att: NO
  06:57:01    78.09 USDC →   63.9247 MEVI  | premio: 0.2343  | att: NO
  06:57:29    89.10 USDC →   85.2801 MEVI  | premio: 0.2673  | att: NO
  06:57:57    92.78 USDC →   88.0741 MEVI  | premio: 0.2783  | att: NO
  06:58:26    92.02 USDC →   87.9266 MEVI  | premio: 0.2761  | att: NO
  06:58:56    90.25 USDC →   79.3772 MEVI  | premio: 0.2707  | att: NO
  06:59:25    60.04 USDC →   57.0371 MEVI  | premio: 0.1801  | att: NO
  06:59:53    83.85 USDC →   55.4075 MEVI  | premio: 0.2515  | att: NO
  07:00:22    70.32 USDC →   48.8449 MEVI  | premio: 0.2110  | att: NO
  07:01:00    94.60 USDC →   65.6254 MEVI  | premio: 0.2838  | att: SI  perdita: 2.2423  rimborso: 2.2523 MEVI
  07:01:29    72.35 USDC →   48.7065 MEVI  | premio: 0.2170  | att: NO
  07:02:08    60.69 USDC →   39.9099 MEVI  | premio: 0.1821  | att: SI  perdita: 1.3268  rimborso: 1.3368 MEVI
  07:02:35    85.73 USDC →   75.3052 MEVI  | premio: 0.2572  | att: NO
  07:03:04    96.60 USDC →   91.7861 MEVI  | premio: 0.2898  | att: NO
  07:03:33    51.43 USDC →   49.1348 MEVI  | premio: 0.1543  | att: NO
  07:04:01    58.80 USDC →   56.5512 MEVI  | premio: 0.1764  | att: NO
  07:04:30    53.48 USDC →   34.8587 MEVI  | premio: 0.1604  | att: NO
  07:04:59    68.73 USDC →   49.8662 MEVI  | premio: 0.2062  | att: NO
  07:05:39    81.29 USDC →   57.4133 MEVI  | premio: 0.2439  | att: SI  perdita: 1.9798  rimborso: 1.9898 MEVI
  07:06:07    63.70 USDC →   61.0699 MEVI  | premio: 0.1911  | att: NO
  07:09:37    62.10 USDC →   47.6146 MEVI  | premio: 0.1863  | att: SI  perdita: 4.3584  rimborso: 4.3684 MEVI
  07:10:04    55.68 USDC →   41.6061 MEVI  | premio: 0.1670  | att: NO
  07:10:32    93.72 USDC →   67.5833 MEVI  | premio: 0.2812  | att: NO
  07:11:00    69.39 USDC →   49.8883 MEVI  | premio: 0.2082  | att: NO
  07:11:29    92.72 USDC →   80.7642 MEVI  | premio: 0.2782  | att: NO
  07:11:57    58.67 USDC →   48.0852 MEVI  | premio: 0.1760  | att: NO
  07:12:26    50.36 USDC →   43.1935 MEVI  | premio: 0.1511  | att: NO
  07:12:55    82.12 USDC →   73.6287 MEVI  | premio: 0.2464  | att: NO
  07:13:23    95.61 USDC →   91.4241 MEVI  | premio: 0.2868  | att: NO
  07:14:02    56.34 USDC →   51.0290 MEVI  | premio: 0.1690  | att: SI  perdita: 1.9995  rimborso: 2.0095 MEVI
  07:14:31    97.36 USDC →   89.5416 MEVI  | premio: 0.2921  | att: NO
  07:14:59    82.88 USDC →   76.1297 MEVI  | premio: 0.2486  | att: NO
  07:15:29    50.92 USDC →   33.3181 MEVI  | premio: 0.1528  | att: NO
